COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,AH04E001,AH04E002,AH04E003,AH04E004,AH04E005,AH04E006,AH04E007,AH04E008,AH04E009,AH04E010,AH04E011,AH04E012,AH04E013,AH04E014,AH04E015,AH04E016,AH04E017,AH04E018,AH04E019,AH04E020,AH04E021,AH04E022,AH04E023,AH04E024,AH04E025,AH04M001,AH04M002,AH04M003,AH04M004,AH04M005,AH04M006,AH04M007,AH04M008,AH04M009,AH04M010,AH04M011,AH04M012,AH04M013,AH04M014,AH04M015,AH04M016,AH04M017,AH04M018,AH04M019,AH04M020,AH04M021,AH04M022,AH04M023,AH04M024,AH04M025,STATEA,COUNTYA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8873,68,0,9,0,33,18,0,29,46,70,88,148,140,226,169,2866,599,758,1719,465,893,439,90,0,126,53,21,14,21,41,19,21,34,39,37,46,68,67,96,86,331,131,152,264,130,195,129,81,21,48,343
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,2,0,0,0,0,0,0,9,0,6,0,11,9,28,11,218,25,75,180,52,92,18,0,6,78,3,13,13,13,13,13,13,11,13,8,13,11,11,18,11,70,15,32,45,26,29,13,13,5,48,345
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37299,594,0,0,41,92,174,190,72,637,262,467,1313,908,1016,665,8871,1826,2509,5736,2521,5756,2452,528,669,96,196,31,31,39,74,94,106,52,204,141,138,296,265,192,160,585,308,358,550,302,452,368,160,165,48,347
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31447,628,0,0,1,289,172,68,169,1073,248,651,1180,826,1268,584,7447,1820,1949,5301,2863,3170,1346,275,119,181,180,28,28,4,126,105,42,92,254,113,194,246,201,232,159,595,245,258,517,369,319,265,127,65,48,349
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9862,48,0,0,0,10,0,18,5,53,39,161,262,192,364,75,4142,595,652,1742,632,668,147,30,27,140,42,21,21,21,16,21,29,8,57,46,97,169,86,160,60,441,197,143,267,188,245,97,32,38,48,351
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9757,185,0,0,18,9,99,28,73,216,83,198,283,334,162,221,2570,757,762,1660,802,948,303,36,10,97,81,21,21,21,11,56,23,57,77,39,98,97,159,72,98,298,149,163,255,182,170,78,22,10,48,353
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231828,4272,22,4,227,561,1366,800,1079,3570,2166,3835,6081,5939,7312,4128,54696,12980,15448,40759,18194,31165,11955,2797,2472,92,537,23,7,108,163,241,210,279,447,314,515,578,667,748,477,1912,990,944,1469,935,1338,614,381,420,48,355
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6192,164,0,0,3,20,19,12,108,255,46,202,384,120,149,29,1523,331,372,988,336,849,223,31,28,91,87,21,21,7,31,23,19,100,117,48,94,126,67,99,24,196,133,96,195,113,208,113,27,25,48,357
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159,0,0,0,0,0,3,4,10,8,0,11,39,30,30,5,296,41,60,221,94,227,68,6,6,233,13,13,13,13,13,4,4,11,8,13,9,21,17,20,7,61,19,27,72,43,76,26,5,9,48,359
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55998,416,0,18,16,0,23,31,28,285,224,482,994,1386,1387,833,18312,3287,4080,10786,4621,6754,1561,315,159,72,139,31,21,23,31,30,39,35,98,127,138,227,252,258,202,757,429,447,683,426,640,261,105,76,48,361
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19131,227,4,0,8,55,80,42,81,279,67,329,408,716,637,244,5315,1357,1682,3244,1186,2239,741,103,87,77,98,6,25,9,42,43,32,58,111,47,134,124,201,148,88,385,222,266,354,215,282,162,55,69,48,363
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15842,141,0,0,0,5,38,0,32,211,87,183,434,521,607,138,4493,686,1496,3259,1186,1599,497,72,157,104,71,25,25,25,12,43,25,41,96,59,85,165,184,177,84,406,153,215,403,240,296,120,53,116,48,365
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84550,1169,1,0,19,83,85,142,307,578,501,756,1029,1359,1722,1192,18554,4843,8111,14226,7090,16056,5181,720,826,173,256,4,31,24,79,59,106,129,210,194,217,226,277,299,200,937,470,612,818,632,791,516,189,255,48,367
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6073,159,0,0,7,27,77,44,175,306,104,155,262,275,122,28,1838,216,279,763,259,747,174,21,35,46,62,19,19,11,22,46,46,79,101,66,58,90,88,55,28,231,71,84,152,86,138,66,16,29,48,369
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10631,441,0,8,13,109,134,105,51,578,158,199,292,452,571,123,3031,857,648,1355,481,696,311,12,6,69,147,21,12,15,114,66,68,51,207,86,113,102,154,144,56,330,195,139,258,122,138,103,18,10,48,371
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33538,335,0,0,10,46,309,106,92,641,207,825,1424,1069,1607,677,9217,3268,2401,5111,2082,3086,798,154,73,122,131,28,28,13,27,145,49,84,168,76,193,257,213,287,218,577,417,312,492,294,420,202,81,50,48,373
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76469,1924,26,0,209,258,436,226,461,2227,790,1543,2587,2593,3120,1523,16747,6497,5686,12736,5574,7824,2325,709,448,45,331,23,31,85,128,145,117,142,366,174,305,360,379,341,307,837,476,532,664,449,516,289,134,144,48,375
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4517,263,0,0,6,91,181,148,251,560,61,137,262,93,63,29,763,59,221,379,36,608,250,56,0,164,105,19,19,9,64,93,88,146,202,52,86,116,63,57,29,194,50,106,141,33,193,94,53,19,48,377
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8196,174,0,0,0,24,64,0,0,100,109,121,232,276,272,91,2529,779,652,1340,549,601,217,53,13,125,83,21,21,21,23,72,21,21,88,64,68,103,100,89,57,257,177,151,175,133,168,103,40,16,48,379
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85467,588,0,0,0,61,84,84,231,252,346,392,845,1374,1738,1132,14826,4206,7366,17321,8172,17818,6172,1393,1066,169,153,31,31,31,44,80,60,155,106,198,141,240,339,304,284,851,460,602,850,654,953,565,273,196,48,381
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2352,100,0,0,0,0,14,0,111,137,21,29,100,72,72,40,679,78,236,319,85,179,63,12,5,98,48,13,13,13,13,20,13,82,68,29,28,40,49,51,32,136,32,83,107,46,67,37,15,8,48,383
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2418,57,0,0,0,0,20,3,8,89,5,104,30,41,46,86,494,123,251,357,174,391,129,0,10,149,51,13,13,13,13,28,4,14,72,6,110,26,29,32,89,110,82,99,103,82,112,63,13,17,48,385
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,102,0,0,0,0,8,3,8,113,61,204,187,386,218,192,2845,630,817,1321,569,934,225,12,53,112,42,21,21,21,21,12,6,13,97,44,92,70,139,61,93,265,149,139,229,146,177,99,15,37,48,387
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9773,375,0,0,84,44,203,89,126,371,238,467,445,448,648,149,2150,555,734,1308,406,683,147,72,31,184,99,21,21,70,41,98,65,63,113,103,139,113,111,242,64,231,160,203,254,125,181,68,47,38,48,389
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4936,117,0,0,2,14,51,20,14,92,63,124,80,106,248,65,1386,300,289,900,469,438,125,11,22,82,57,19,19,3,20,44,17,15,41,43,54,37,53,70,32,140,74,72,127,94,85,54,8,22,48,391
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,0,0,0,0,0,0,0,0,0,0,4,5,8,20,6,156,19,41,116,36,152,25,3,6,67,13,13,13,13,13,13,13,13,13,13,6,7,11,15,6,45,16,17,35,23,38,13,4,9,48,393
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11278,139,0,5,29,52,63,16,27,145,194,140,195,319,412,261,3254,802,963,2004,562,1170,378,71,77,130,92,21,10,43,74,63,17,29,85,120,77,102,86,140,120,337,175,201,254,172,224,122,63,64,48,395
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58304,504,0,0,20,20,57,0,49,807,319,381,598,524,760,778,10165,1686,4579,9156,4598,15356,6012,1145,790,169,152,31,31,39,37,46,31,59,280,195,163,222,181,190,229,807,345,542,740,445,890,631,283,232,48,397
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6993,106,0,0,17,4,21,32,87,169,89,199,152,226,260,142,2140,375,448,904,284,1063,205,47,23,82,51,21,21,29,7,17,29,51,69,53,82,65,91,85,62,206,85,107,150,86,153,66,34,18,48,399
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36180,459,0,0,19,0,108,61,108,1095,259,665,1168,1134,1609,695,9038,2127,3016,6231,2785,3855,1491,155,102,100,133,31,31,25,31,89,37,57,261,91,234,219,207,253,173,502,279,334,482,342,410,225,58,54,48,401
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8040,12,0,0,29,0,0,3,19,58,70,75,139,269,341,113,2812,622,534,1480,305,749,402,5,3,96,15,21,21,45,21,21,5,27,45,47,55,104,131,119,65,323,198,131,230,95,188,130,9,5,48,403
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6140,54,0,0,8,0,12,0,19,110,106,125,188,205,346,53,2112,300,352,996,410,531,170,31,12,103,47,19,19,14,19,19,19,33,91,68,70,86,89,115,38,276,106,96,171,124,125,82,29,16,48,405
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19122,342,0,0,0,15,41,5,62,227,163,321,631,542,511,411,7404,1863,1244,2717,698,1428,320,116,61,172,169,25,25,25,24,64,7,75,127,97,122,219,214,216,218,637,434,277,474,232,297,122,68,38,48,407
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42404,787,0,10,24,147,439,158,257,769,567,878,1518,1294,1702,690,10940,2801,2391,8025,2944,4160,1376,316,211,85,154,31,18,32,84,129,97,108,195,138,198,286,253,324,173,627,326,337,610,441,428,205,104,92,48,409
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159,119,0,0,0,9,19,26,39,189,12,126,192,132,191,46,989,251,317,754,122,449,113,24,40,121,60,19,19,19,13,18,23,34,102,16,62,78,65,79,39,155,79,118,124,49,123,49,23,25,48,411
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,19,0,0,5,29,20,8,17,121,25,82,82,33,54,10,371,44,66,460,119,305,93,0,0,103,19,13,13,9,24,26,13,23,53,23,43,49,29,45,13,115,24,39,102,56,84,48,13,13,48,413
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11184,212,0,12,71,16,154,9,117,134,157,242,376,329,430,196,2572,1023,969,1696,610,1258,525,49,27,179,94,21,25,71,20,88,17,60,64,91,154,144,131,112,93,356,210,146,261,173,213,181,42,26,48,415
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232,38,0,0,0,0,14,0,0,14,15,36,29,99,72,15,469,94,122,510,93,449,146,5,12,65,35,13,13,13,13,21,13,13,21,23,27,24,62,35,17,96,39,56,97,52,92,72,8,12,48,417
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16398,355,0,0,17,33,52,17,39,492,136,406,524,848,839,254,4312,1267,962,2485,859,1754,558,133,56,75,163,25,25,25,68,47,16,34,201,93,149,211,209,189,99,420,212,205,297,195,292,181,99,48,48,419
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2077,73,0,0,5,7,34,25,2,131,16,76,51,62,46,29,410,111,163,300,91,340,87,0,18,161,36,13,13,9,13,26,31,4,37,16,40,23,55,26,23,79,48,51,70,39,64,32,13,12,48,421
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144635,2839,71,58,239,225,562,296,875,2279,799,1577,2909,3004,3644,2525,28861,6658,10761,26436,13616,25104,7819,2253,1225,121,439,89,51,155,134,224,133,341,467,268,342,435,508,503,441,1471,684,751,1237,931,1131,648,358,215,48,423
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5975,28,0,0,0,0,0,0,27,66,20,51,171,242,176,111,1473,333,416,1137,527,822,221,91,63,226,27,19,19,19,19,19,19,32,59,21,44,116,143,108,77,278,159,129,234,239,187,103,82,48,48,425
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34979,1787,0,9,91,619,1288,901,879,3895,683,1325,2999,1512,900,1008,7187,1124,1363,2937,1084,2467,834,28,59,0,295,31,15,68,192,262,205,193,377,189,284,386,322,249,269,703,243,280,442,278,378,254,30,52,48,427
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6435,69,0,0,0,0,43,30,16,133,84,49,191,312,436,101,1825,281,458,907,417,712,264,50,57,139,50,19,19,19,19,33,40,17,69,51,28,92,123,143,68,275,78,128,181,124,184,98,42,55,48,429
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,3,0,0,7,0,0,8,0,31,30,0,25,6,0,0,333,18,18,103,30,103,52,12,0,99,7,13,13,7,13,13,10,13,30,23,13,24,14,13,13,91,15,19,44,28,38,34,19,13,48,431
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793,4,0,0,0,0,0,15,0,23,6,4,9,27,18,22,273,68,62,136,27,71,21,0,7,122,8,13,13,13,13,13,17,13,26,10,7,15,18,15,17,65,38,25,46,15,30,15,13,8,48,433
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2673,102,0,0,0,43,42,21,17,72,15,109,88,29,55,21,705,80,125,481,140,460,47,21,0,154,56,13,13,13,47,37,23,18,51,15,52,54,26,36,36,144,47,57,153,90,161,31,25,13,48,435
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5034,113,0,0,36,25,13,12,34,72,30,108,255,205,135,117,1447,286,374,913,206,507,132,9,5,119,44,19,19,36,21,14,21,29,40,25,62,99,100,78,72,194,95,92,180,67,125,48,13,7,48,437
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263581,20578,256,479,982,2024,5263,3623,6357,26060,5806,14834,29578,20780,25668,21817,250223,50904,86574,206095,92421,264881,98229,17307,12842,165,1235,113,203,279,375,597,512,623,1445,783,988,1429,1233,1236,1178,3686,1578,2378,3420,2351,4038,2213,1102,690,48,439
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82140,1314,0,12,110,116,288,77,416,681,439,1048,1359,1655,1714,1218,18868,5617,5723,15167,6551,13250,4665,1042,810,60,254,31,15,93,78,107,50,158,182,163,235,219,279,231,256,849,511,551,1028,602,729,497,217,178,48,441
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,18,0,0,0,19,0,9,0,15,0,7,6,3,30,0,120,40,31,158,8,54,39,0,4,107,21,13,13,13,24,13,14,13,22,13,11,9,4,27,13,47,34,33,74,10,37,25,13,7,48,443
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8153,259,0,0,17,88,73,75,107,307,202,288,394,217,404,97,1904,599,476,1131,470,696,280,57,12,76,101,21,21,19,60,59,62,57,124,90,117,121,67,142,65,275,131,137,258,144,178,112,55,19,48,445
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116,7,0,0,9,0,1,0,6,1,40,15,36,32,28,26,283,55,102,182,70,178,39,6,0,87,8,13,13,12,13,4,13,9,2,29,13,25,24,17,23,62,29,39,42,30,40,26,6,13,48,447
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19787,586,0,62,102,97,36,267,159,873,237,447,591,806,517,369,4989,967,1295,2881,1376,2192,670,172,96,73,168,28,47,73,60,31,105,116,205,99,139,163,189,146,101,431,178,207,318,193,290,162,65,46,48,449
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74694,1251,0,57,111,221,564,66,335,1175,776,732,1877,1732,1866,968,17416,4209,5133,12804,5597,12276,3930,822,776,215,236,31,57,88,125,185,65,133,202,224,250,343,312,348,192,884,439,455,910,437,846,369,237,215,48,451
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795223,12011,151,104,427,1506,3276,2575,3099,14561,3108,7438,12259,8445,9691,10685,114085,21586,36539,111841,44460,240380,96203,23765,17028,72,985,88,63,183,345,506,490,499,1184,465,698,1041,984,829,878,2990,1129,1688,2841,2042,3249,2325,1114,925,48,453
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10599,70,0,0,0,34,46,29,63,125,59,210,265,368,254,224,3308,719,822,1904,856,878,293,46,26,93,35,21,21,21,33,37,25,50,55,49,92,91,138,111,85,316,129,162,277,202,173,88,35,25,48,455
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15046,67,0,0,33,11,6,8,0,73,167,159,580,638,465,112,4922,1371,1447,2413,754,1472,279,40,29,179,49,25,25,40,20,10,13,25,65,76,71,198,151,123,50,400,274,251,324,181,275,84,32,40,48,457
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27470,383,0,20,0,53,140,63,75,456,134,238,679,757,1052,485,7412,1874,2364,4716,1932,3255,1202,108,72,125,152,28,26,28,38,109,47,65,130,79,98,188,214,261,161,504,290,318,430,314,398,270,60,71,48,459
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2224,36,0,0,17,17,13,19,28,65,23,19,111,62,75,0,695,140,67,498,92,145,87,15,0,99,26,13,13,18,19,11,20,22,32,22,15,58,34,29,13,97,47,28,116,42,53,47,16,13,48,461
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16679,674,0,31,4,127,284,294,76,769,171,372,533,480,639,353,3349,733,1345,2381,1543,1823,557,57,84,146,237,25,35,11,87,132,161,66,205,90,141,226,173,220,147,501,189,294,337,297,297,163,57,70,48,463
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29286,1399,0,12,153,254,665,260,200,2012,593,749,1015,677,1138,431,5767,1722,1744,3510,1692,3772,1138,153,230,70,253,28,24,84,133,238,101,95,381,179,174,272,163,286,153,581,261,350,455,312,444,254,104,128,48,465
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37033,390,0,0,19,40,113,69,227,262,273,638,702,1234,1277,737,10161,2513,2994,6462,2763,4419,1471,128,141,121,132,31,31,31,48,70,65,132,94,126,145,190,287,270,192,556,302,363,626,352,532,276,73,71,48,467
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59263,1056,0,0,9,85,416,137,141,905,354,951,1624,1713,1826,854,15424,2932,4858,9325,5074,7819,2799,637,324,170,248,31,31,12,56,163,64,63,178,127,261,307,323,348,195,764,397,524,639,471,778,391,154,140,48,469
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45996,487,0,0,101,0,18,217,185,909,341,707,1520,1307,1435,333,10805,6411,2190,7262,2452,6546,2031,316,423,71,178,31,31,89,31,22,126,89,256,135,189,287,224,283,130,728,758,374,549,410,620,358,119,145,48,471
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26108,547,25,3,44,127,361,165,73,910,247,326,1217,790,446,377,7092,977,1800,3962,1598,3477,1189,168,187,74,166,38,5,48,98,185,123,43,216,98,148,293,215,160,203,676,229,329,512,281,451,283,83,108,48,473
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7213,162,6,0,0,14,85,63,26,171,94,181,278,167,175,120,2077,536,505,1183,395,669,257,18,31,52,73,9,21,21,19,52,46,27,77,58,78,88,84,74,68,217,126,117,215,119,154,86,25,34,48,475
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23225,402,0,0,0,30,192,14,64,153,234,346,470,691,486,504,5936,957,2216,3168,1808,3876,1198,219,261,307,164,28,28,28,51,198,31,57,146,109,156,234,251,167,238,663,246,377,450,383,520,284,121,117,48,477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147331,5123,26,57,445,1208,2004,1780,2405,8693,2241,4717,8259,4074,4156,3936,33491,6124,7393,16165,9367,18078,5840,1058,691,91,428,32,44,139,232,279,294,394,651,398,498,718,427,418,524,1460,500,675,1077,690,1097,532,230,180,48,479
